"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"1221","studySEEM","Roseomonas","Genus","`Roseomonas`~study",-0.164633921719365,0.160644241367024,-1.02483550184177,0.307435930776765,1,1.46984570444579e-06,0.015625
"1222","studyBEECH children","Thermus","Genus","`Thermus`~study",-0.253615290696831,0.149903784921434,-1.69185381696502,0.0931854012877588,1,2.28182136807056e-06,0.0078125
"1223","studyBEED","Thermus","Genus","`Thermus`~study",-0.25361529069683,0.1982430917577,-1.27931464571188,0.203174987766056,1,2.28182136807056e-06,0.0078125
"1224","studySEEM","Thermus","Genus","`Thermus`~study",-0.253615290696817,0.170434929353275,-1.48804761828561,0.13927702830056,1,2.28182136807056e-06,0.0078125
"1225","studyBEECH children","Brevibacillus","Genus","`Brevibacillus`~study",-0.253615290696831,0.149903784921434,-1.69185381696502,0.0931854012877588,1,2.28182136807056e-06,0.0078125
"1226","studyBEED","Brevibacillus","Genus","`Brevibacillus`~study",-0.25361529069683,0.1982430917577,-1.27931464571188,0.203174987766056,1,2.28182136807056e-06,0.0078125
"1227","studySEEM","Brevibacillus","Genus","`Brevibacillus`~study",-0.253615290696817,0.170434929353275,-1.48804761828561,0.13927702830056,1,2.28182136807056e-06,0.0078125
"1228","studyBEECH children","hgcI clade","Genus","`hgcI clade`~study",-0.284206244495094,0.167985107014107,-1.69185381696502,0.0931854012877585,1,4.22023552290406e-06,0.0078125
"1229","studyBEED","hgcI clade","Genus","`hgcI clade`~study",-0.284206244495094,0.22215507767985,-1.27931464571188,0.203174987766056,1,4.22023552290406e-06,0.0078125
"1230","studySEEM","hgcI clade","Genus","`hgcI clade`~study",-0.28420624449508,0.190992708165155,-1.48804761828562,0.139277028300558,1,4.22023552290406e-06,0.0078125
"1231","studyBEECH children","Butyricimonas","Genus","`Butyricimonas`~study",-0.284206244495094,0.167985107014107,-1.69185381696502,0.0931854012877585,1,4.22023552290406e-06,0.0078125
"1232","studyBEED","Butyricimonas","Genus","`Butyricimonas`~study",-0.284206244495094,0.22215507767985,-1.27931464571188,0.203174987766056,1,4.22023552290406e-06,0.0078125
"1233","studySEEM","Butyricimonas","Genus","`Butyricimonas`~study",-0.28420624449508,0.190992708165155,-1.48804761828562,0.139277028300558,1,4.22023552290406e-06,0.0078125
"1234","studyBEECH children","Exiguobacterium","Genus","`Exiguobacterium`~study",-0.45084096153617,0.191671443323152,-2.35215509269196,0.0202402101449812,0.593390051001218,4.61738368140748e-06,0.015625
"1235","studyBEED","Exiguobacterium","Genus","`Exiguobacterium`~study",-0.450840961536168,0.253479520520161,-1.77860901981748,0.077754360017738,1,4.61738368140748e-06,0.015625
"1236","studySEEM","Exiguobacterium","Genus","`Exiguobacterium`~study",-0.450840961536155,0.217923175982134,-2.06880686051086,0.0406422110041801,0.977925603552719,4.61738368140748e-06,0.015625
"1237","studyBEECH children","Atopostipes","Genus","`Atopostipes`~study",-0.187639109702667,0.110907400994768,-1.69185381696502,0.093185401287759,1,6.05784515178537e-07,0.0078125
"1238","studyBEED","Atopostipes","Genus","`Atopostipes`~study",-0.187639109702667,0.146671587268708,-1.27931464571188,0.203174987766057,1,6.05784515178537e-07,0.0078125
"1239","studySEEM","Atopostipes","Genus","`Atopostipes`~study",-0.187639109702653,0.126097516905297,-1.48804761828558,0.139277028300569,1,6.05784515178537e-07,0.0078125
"1240","studyBEECH children","Pseudaminobacter","Genus","`Pseudaminobacter`~study",-5.11548289341354e-17,0.0473247069148255,-1.08093282069772e-15,0.999999999999999,1,6.96984565973772e-08,0.0078125
"1241","studyBEED","Pseudaminobacter","Genus","`Pseudaminobacter`~study",-1.37789117244719e-16,0.0625854525303621,-2.20161573774471e-15,0.999999999999998,1,6.96984565973772e-08,0.0078125
"1242","studySEEM","Pseudaminobacter","Genus","`Pseudaminobacter`~study",0.0800664860306124,0.0538064004449259,1.48804761828596,0.139277028300469,1,6.96984565973772e-08,0.0078125
"1243","studyBEECH children","Leifsonia","Genus","`Leifsonia`~study",6.08288811077502e-17,0.059583934771776,1.02089399333466e-15,0.999999999999999,1,1.05751815885581e-07,0.0078125
"1244","studyBEED","Leifsonia","Genus","`Leifsonia`~study",-6.12396076643197e-17,0.078797899962545,-7.7717309336199e-16,0.999999999999999,1,1.05751815885581e-07,0.0078125
"1245","studySEEM","Leifsonia","Genus","`Leifsonia`~study",0.100807307473438,0.0677446784865386,1.4880476182859,0.139277028300484,1,1.05751815885581e-07,0.0078125
"1246","studyBEECH children","Pediococcus","Genus","`Pediococcus`~study",-2.98839435379984e-17,0.127830797585158,-2.33777337719343e-16,1,1,1.1390144335909e-06,0.0078125
"1247","studyBEED","Pediococcus","Genus","`Pediococcus`~study",0.373673153191004,0.169052252739423,2.21040031786493,0.0289119741966293,0.775031062774536,1.1390144335909e-06,0.0078125
"1248","studySEEM","Pediococcus","Genus","`Pediococcus`~study",1.45377294693192e-14,0.145338778250448,1.00026501146637e-13,0.99999999999992,1,1.1390144335909e-06,0.0078125
"1249","studyBEECH children","Natranaerobius","Genus","`Natranaerobius`~study",-0.206621963221528,0.122127550944196,-1.69185381696502,0.0931854012877589,1,8.87229572426325e-07,0.0078125
"1250","studyBEED","Natranaerobius","Genus","`Natranaerobius`~study",-0.206621963221527,0.161509886495945,-1.27931464571188,0.203174987766057,1,8.87229572426325e-07,0.0078125
"1251","studySEEM","Natranaerobius","Genus","`Natranaerobius`~study",-0.206621963221513,0.138854402696848,-1.48804761828559,0.139277028300566,1,8.87229572426325e-07,0.0078125
"1252","studyBEECH children","Cryptobacterium","Genus","`Cryptobacterium`~study",-0.216420579506746,0.127919195699176,-1.69185381696502,0.093185401287759,1,1.08038029386344e-06,0.0078125
"1253","studyBEED","Cryptobacterium","Genus","`Cryptobacterium`~study",-0.216420579506745,0.169169156494974,-1.27931464571188,0.203174987766057,1,1.08038029386344e-06,0.0078125
"1254","studySEEM","Cryptobacterium","Genus","`Cryptobacterium`~study",-0.216420579506731,0.145439283560074,-1.48804761828559,0.139277028300565,1,1.08038029386344e-06,0.0078125
"1255","studyBEECH children","Schlegelella","Genus","`Schlegelella`~study",-0.242514321907611,0.143342361778426,-1.69185381696502,0.0931854012877588,1,1.82545709445645e-06,0.0078125
"1256","studyBEED","Schlegelella","Genus","`Schlegelella`~study",-0.242514321907611,0.189565813789822,-1.27931464571188,0.203174987766057,1,1.82545709445645e-06,0.0078125
"1257","studySEEM","Schlegelella","Genus","`Schlegelella`~study",-0.242514321907597,0.162974839600227,-1.48804761828561,0.139277028300561,1,1.82545709445645e-06,0.0078125
"1258","studyBEECH children","Desulfobulbus","Genus","`Desulfobulbus`~study",-0.202960662032595,0.119963474383787,-1.69185381696502,0.0931854012877587,1,8.24277273686432e-07,0.0078125
"1259","studyBEED","Desulfobulbus","Genus","`Desulfobulbus`~study",-0.202960662032594,0.158647962573473,-1.27931464571188,0.203174987766056,1,8.24277273686432e-07,0.0078125
"1260","studySEEM","Desulfobulbus","Genus","`Desulfobulbus`~study",-0.20296066203258,0.136393929561485,-1.48804761828558,0.139277028300567,1,8.24277273686432e-07,0.0078125
"1261","studyBEECH children","Synergistes","Genus","`Synergistes`~study",-0.202960662032595,0.119963474383787,-1.69185381696502,0.0931854012877587,1,8.24277273686432e-07,0.0078125
"1262","studyBEED","Synergistes","Genus","`Synergistes`~study",-0.202960662032594,0.158647962573473,-1.27931464571188,0.203174987766056,1,8.24277273686432e-07,0.0078125
"1263","studySEEM","Synergistes","Genus","`Synergistes`~study",-0.20296066203258,0.136393929561485,-1.48804761828558,0.139277028300567,1,8.24277273686432e-07,0.0078125
"1264","studyBEECH children","Succiniclasticum","Genus","`Succiniclasticum`~study",-0.202960662032595,0.119963474383787,-1.69185381696502,0.0931854012877587,1,8.24277273686432e-07,0.0078125
"1265","studyBEED","Succiniclasticum","Genus","`Succiniclasticum`~study",-0.202960662032594,0.158647962573473,-1.27931464571188,0.203174987766056,1,8.24277273686432e-07,0.0078125
"1266","studySEEM","Succiniclasticum","Genus","`Succiniclasticum`~study",-0.20296066203258,0.136393929561485,-1.48804761828558,0.139277028300567,1,8.24277273686432e-07,0.0078125
"1267","studyBEECH children","Sporosarcina","Genus","`Sporosarcina`~study",-8.6694712732154e-16,0.0594146845900254,-1.45914622505138e-14,0.999999999999988,1,1.0514486438836e-07,0.0078125
"1268","studyBEED","Sporosarcina","Genus","`Sporosarcina`~study",-8.80319360174596e-16,0.0785740718628851,-1.12036876707979e-14,0.999999999999991,1,1.0514486438836e-07,0.0078125
"1269","studySEEM","Sporosarcina","Genus","`Sporosarcina`~study",0.100520960907406,0.0675522474362832,1.48804761828568,0.139277028300542,1,1.0514486438836e-07,0.0078125
"1270","studyBEECH children","Solibacillus","Genus","`Solibacillus`~study",1.01123557948683e-16,0.0442540211132354,2.28507049540045e-15,0.999999999999998,1,6.2787062449519e-08,0.0078125
"1271","studyBEED","Solibacillus","Genus","`Solibacillus`~study",-1.53099019160799e-17,0.05852456609282,-2.61597871427161e-16,1,1,6.2787062449519e-08,0.0078125
"1272","studySEEM","Solibacillus","Genus","`Solibacillus`~study",0.0748713345364932,0.0503151469189766,1.488047618286,0.139277028300458,1,6.2787062449519e-08,0.0078125
"1273","studyBEECH children","Tabrizicola","Genus","`Tabrizicola`~study",-3.98452580506646e-17,0.100597972032564,-3.96084108313501e-16,1,1,4.45801614358048e-07,0.0078125
"1274","studyBEED","Tabrizicola","Genus","`Tabrizicola`~study",0.294066548313496,0.133037688212758,2.21040031786492,0.0289119741966299,0.775031062774536,4.45801614358048e-07,0.0078125
"1275","studySEEM","Tabrizicola","Genus","`Tabrizicola`~study",1.45330029842516e-14,0.114376086403948,1.27063300040925e-13,0.999999999999899,1,4.45801614358048e-07,0.0078125
"1276","studyBEECH children","Weeksella","Genus","`Weeksella`~study",-5.97678870759968e-17,0.119478960423614,-5.00237756204852e-16,1,1,8.54260825193177e-07,0.0078125
"1277","studyBEED","Weeksella","Genus","`Weeksella`~study",0.349259182645189,0.158007207935324,2.21040031786493,0.0289119741966297,0.775031062774536,8.54260825193177e-07,0.0078125
"1278","studySEEM","Weeksella","Genus","`Weeksella`~study",1.48076779793282e-14,0.135843055528411,1.09005778188133e-13,0.999999999999913,1,8.54260825193177e-07,0.0078125
"1279","studyBEECH children","Bryobacter","Genus","`Bryobacter`~study",-5.97678870759968e-17,0.119478960423614,-5.00237756204852e-16,1,1,8.54260825193177e-07,0.0078125
"1280","studyBEED","Bryobacter","Genus","`Bryobacter`~study",0.349259182645189,0.158007207935324,2.21040031786493,0.0289119741966297,0.775031062774536,8.54260825193177e-07,0.0078125
"1281","studySEEM","Bryobacter","Genus","`Bryobacter`~study",1.48076779793282e-14,0.135843055528411,1.09005778188133e-13,0.999999999999913,1,8.54260825193177e-07,0.0078125
"1282","studyBEECH children","Anaeroplasma","Genus","`Anaeroplasma`~study",-0.262685442622134,0.228778023822288,-1.14821099611466,0.25309173030296,1,4.23520119000607e-06,0.0390625
"1283","studyBEED","Anaeroplasma","Genus","`Anaeroplasma`~study",0.086573740023057,0.302551818771737,0.286145164734156,0.77524444054725,1,4.23520119000607e-06,0.0390625
"1284","studySEEM","Anaeroplasma","Genus","`Anaeroplasma`~study",0.0537221733856012,0.260111953465147,0.206534811914361,0.836711920917321,1,4.23520119000607e-06,0.0390625
"1285","studyBEECH children","Haliangium","Genus","`Haliangium`~study",-1.79303661227991e-16,0.140384965003702,-1.27722837857503e-15,0.999999999999999,1,1.75522354527073e-06,0.0078125
"1286","studyBEED","Haliangium","Genus","`Haliangium`~study",0.41037131524268,0.185654748565665,2.21040031786493,0.0289119741966296,0.775031062774536,1.75522354527073e-06,0.0078125
"1287","studySEEM","Haliangium","Genus","`Haliangium`~study",1.48380012742815e-14,0.15961239140965,9.29627151328081e-14,0.999999999999926,1,1.75522354527073e-06,0.0078125
"1288","studyBEECH children","Taibaiella","Genus","`Taibaiella`~study",-0.192310325315361,0.113668405264671,-1.69185381696502,0.0931854012877587,1,6.65422179319743e-07,0.0078125
"1289","studyBEED","Taibaiella","Genus","`Taibaiella`~study",-0.19231032531536,0.150322929515395,-1.27931464571188,0.203174987766056,1,6.65422179319743e-07,0.0078125
"1290","studySEEM","Taibaiella","Genus","`Taibaiella`~study",-0.192310325315346,0.129236674251669,-1.48804761828558,0.139277028300568,1,6.65422179319743e-07,0.0078125
"1291","studyBEECH children","JCM 18997","Genus","`JCM 18997`~study",-0.192310325315361,0.113668405264671,-1.69185381696502,0.0931854012877587,1,6.65422179319743e-07,0.0078125
"1292","studyBEED","JCM 18997","Genus","`JCM 18997`~study",-0.19231032531536,0.150322929515395,-1.27931464571188,0.203174987766056,1,6.65422179319743e-07,0.0078125
"1293","studySEEM","JCM 18997","Genus","`JCM 18997`~study",-0.192310325315346,0.129236674251669,-1.48804761828558,0.139277028300568,1,6.65422179319743e-07,0.0078125
"1294","studyBEECH children","Flexilinea","Genus","`Flexilinea`~study",-0.184547683347944,0.109080158993287,-1.69185381696502,0.0931854012877587,1,5.69285887782366e-07,0.0078125
"1295","studyBEED","Flexilinea","Genus","`Flexilinea`~study",-0.184547683347943,0.144255116570834,-1.27931464571188,0.203174987766057,1,5.69285887782366e-07,0.0078125
"1296","studySEEM","Flexilinea","Genus","`Flexilinea`~study",-0.18454768334793,0.124020011913699,-1.48804761828558,0.139277028300569,1,5.69285887782366e-07,0.0078125
"1297","studyBEECH children","Cytophaga","Genus","`Cytophaga`~study",-0.20781023041719,0.122829897201152,-1.69185381696502,0.0931854012877595,1,9.08676772767805e-07,0.0078125
"1298","studyBEED","Cytophaga","Genus","`Cytophaga`~study",-0.207810230417189,0.1624387175694,-1.27931464571188,0.203174987766058,1,9.08676772767805e-07,0.0078125
"1299","studySEEM","Cytophaga","Genus","`Cytophaga`~study",-0.207810230417175,0.139652943806058,-1.48804761828558,0.139277028300567,1,9.08676772767805e-07,0.0078125
"1300","studyBEECH children","Pseudarcicella","Genus","`Pseudarcicella`~study",-0.228202684001444,0.134883216098902,-1.69185381696502,0.0931854012877589,1,1.36909282084234e-06,0.0078125
"1301","studyBEED","Pseudarcicella","Genus","`Pseudarcicella`~study",-0.228202684001444,0.178378856809271,-1.27931464571188,0.203174987766057,1,1.36909282084234e-06,0.0078125
"1302","studySEEM","Pseudarcicella","Genus","`Pseudarcicella`~study",-0.228202684001429,0.153357111155048,-1.4880476182856,0.139277028300564,1,1.36909282084234e-06,0.0078125
"1303","studyBEECH children","P3OB-42","Genus","`P3OB-42`~study",-0.228202684001444,0.134883216098902,-1.69185381696502,0.0931854012877589,1,1.36909282084234e-06,0.0078125
"1304","studyBEED","P3OB-42","Genus","`P3OB-42`~study",-0.228202684001444,0.178378856809271,-1.27931464571188,0.203174987766057,1,1.36909282084234e-06,0.0078125
"1305","studySEEM","P3OB-42","Genus","`P3OB-42`~study",-0.228202684001429,0.153357111155048,-1.4880476182856,0.139277028300564,1,1.36909282084234e-06,0.0078125
"1306","studyBEECH children","Asteroleplasma","Genus","`Asteroleplasma`~study",-0.396680587413349,0.164774393175968,-2.40741646664552,0.0175393634969761,0.528320129371973,1.78123145768555e-06,0.015625
"1307","studyBEED","Asteroleplasma","Genus","`Asteroleplasma`~study",-0.396680587413348,0.21790900852052,-1.82039554081122,0.0711103741638204,1,1.78123145768555e-06,0.015625
"1308","studySEEM","Asteroleplasma","Genus","`Asteroleplasma`~study",-0.396680587413335,0.18734224806194,-2.11741127010595,0.036222287445628,0.908459922056007,1.78123145768555e-06,0.015625
"1309","studyBEECH children","Oxalobacter","Genus","`Oxalobacter`~study",-0.258793637799708,0.152964538191575,-1.69185381696502,0.0931854012877589,1,2.53214131374244e-06,0.0078125
"1310","studyBEED","Oxalobacter","Genus","`Oxalobacter`~study",-0.258793637799707,0.202290842731422,-1.27931464571188,0.203174987766057,1,2.53214131374244e-06,0.0078125
"1311","studySEEM","Oxalobacter","Genus","`Oxalobacter`~study",-0.258793637799692,0.173914889966929,-1.48804761828561,0.139277028300561,1,2.53214131374244e-06,0.0078125
"1312","studyBEECH children","Roseococcus","Genus","`Roseococcus`~study",4.42829077023375e-16,0.0582483602678846,7.60242992226392e-15,0.999999999999994,1,1.01055940256806e-07,0.0078125
"1313","studyBEED","Roseococcus","Genus","`Roseococcus`~study",-4.59297057482398e-17,0.0770316442334921,-5.9624464991324e-16,1,1,1.01055940256806e-07,0.0078125
"1314","studySEEM","Roseococcus","Genus","`Roseococcus`~study",0.0985477106511889,0.0662261808292842,1.48804761828592,0.139277028300479,1,1.01055940256806e-07,0.0078125
"1315","studyBEECH children","Prosthecobacter","Genus","`Prosthecobacter`~study",3.14455535334386e-16,0.0677955008984792,4.6382950367941e-15,0.999999999999996,1,1.39820194957823e-07,0.0078125
"1316","studyBEED","Prosthecobacter","Genus","`Prosthecobacter`~study",6.88945586223597e-17,0.0896574406871747,7.68419866709567e-16,0.999999999999999,1,1.39820194957823e-07,0.0078125
"1317","studySEEM","Prosthecobacter","Genus","`Prosthecobacter`~study",0.114700076968162,0.0770809183514487,1.48804761828588,0.139277028300489,1,1.39820194957823e-07,0.0078125
"1318","studyBEECH children","Gemmatimonas","Genus","`Gemmatimonas`~study",3.14455535334386e-16,0.0677955008984792,4.6382950367941e-15,0.999999999999996,1,1.39820194957823e-07,0.0078125
